year,problem,problemType,instance,solver,status,instanceType,lastObjValue,lastObjTime,totalTime
2014,stochastic-fjsp,MIN,fjsp-a1-s4_fjsp-t8-j2-m3-a1_det,Choco-par,C,sat,242.0,1.269,1.269
2014,stochastic-fjsp,MIN,fjsp-a1-s5_fjsp-t8-j2-m3-a1_det,Choco-par,C,sat,328.0,1.656,1.656
2014,stochastic-fjsp,MIN,fjsp-a1-s6_fjsp-t8-j2-m3-a1_det,Choco-par,C,sat,348.0,2.623,2.623
2014,stochastic-vrp,MIN,vrp-s2-v2-c7_vrp-v2-c7_det,Choco-par,C,sat,160.0,32.011,32.011
2014,stochastic-vrp,MIN,vrp-s3-v2-c6_vrp-v2-c6_det,Choco-par,C,sat,194.0,5.491,5.491
2014,stochastic-vrp,MIN,vrp-s3-v2-c7_vrp-v2-c7_det,Choco-par,C,sat,230.0,132.331,132.331
2014,stochastic-vrp,MIN,vrp-s4-v2-c6_vrp-v2-c6_det,Choco-par,C,sat,221.0,31.843,31.843
2014,stochastic-vrp,MIN,vrp-s5-v2-c8_vrp-v2-c8_det,Choco-par,S,sat,456.0,900.0,900.0
2014,train,MIN,instance.1,Choco-par,C,sat,6630.0,1.176,1.176
2014,train,MIN,instance.13,Choco-par,S,sat,75980.0,900.0,900.0
2014,train,MIN,instance.14,Choco-par,S,sat,78060.0,900.0,900.0
2014,train,MIN,instance.8,Choco-par,S,sat,73960.0,900.0,900.0
2014,train,MIN,instance.9,Choco-par,S,sat,75270.0,900.0,900.0
2014,traveling-tppv,MIN,circ14bnonbal,Choco-par,S,sat,462.0,900.0,900.0
2014,traveling-tppv,MIN,circ20gnonbal,Choco-par,S,sat,1376.0,900.0,900.0
2014,traveling-tppv,MIN,circ8bbal,Choco-par,S,sat,80.0,900.0,900.0
2014,traveling-tppv,MIN,circ8cbal,Choco-par,S,sat,78.0,900.0,900.0
2014,traveling-tppv,MIN,circ8ebal,Choco-par,S,sat,78.0,900.0,900.0
2014,amaze,SAT,2012-03-09,Concrete-free,C,sat,,,7.165
2014,amaze,SAT,2012-04-27,Concrete-free,C,sat,,,6.669
2014,amaze,SAT,2012-05-31,Concrete-free,C,sat,,,15.939
2014,amaze,SAT,2012-06-15,Concrete-free,C,sat,,,32.271
2014,amaze,SAT,mod2012-06-22,Concrete-free,UNK,,,,900.0
2014,cyclic-rcpsp,MIN,easy_3,Concrete-free,S,sat,1943.0,900.0,900.0
2014,cyclic-rcpsp,MIN,easy_5,Concrete-free,S,sat,868.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_2,Concrete-free,UNK,,,,900.0
2014,cyclic-rcpsp,MIN,hard_5,Concrete-free,S,sat,823.0,900.0,900.0
2014,cyclic-rcpsp,MIN,medium_2,Concrete-free,S,sat,528.0,900.0,900.0
2014,elitserien,MIN,handball11,Concrete-free,UNK,,,,900.0
2014,elitserien,MIN,handball12,Concrete-free,UNK,,,,900.0
2014,elitserien,MIN,handball13,Concrete-free,UNK,,,,900.0
2014,elitserien,MIN,handball14,Concrete-free,UNK,,,,900.0
2014,elitserien,MIN,handball19,Concrete-free,UNK,,,,900.0
2014,fillomino,SAT,5x5_1,Concrete-free,C,sat,,,118.862
2014,fillomino,SAT,5x5_6,Concrete-free,C,sat,,,9.102
2014,fillomino,SAT,6x6_0,Concrete-free,UNK,,,,900.0
2014,fillomino,SAT,6x6_5,Concrete-free,UNK,,,,900.0
2014,fillomino,SAT,7x7_0,Concrete-free,UNK,,,,900.0
2014,jp-encoding,MIN,data100,Concrete-free,S,sat,6389.0,900.0,900.0
2014,jp-encoding,MIN,data1000,Concrete-free,S,sat,46164.0,900.0,900.0
2014,jp-encoding,MIN,data1700,Concrete-free,UNK,,,,900.0
2014,jp-encoding,MIN,data400,Concrete-free,S,sat,24824.0,900.0,900.0
2014,jp-encoding,MIN,data800,Concrete-free,S,sat,28858.0,900.0,900.0
2014,liner-sf-repositioning,MIN,fm3_11,Concrete-free,S,sat,192197.0,900.0,900.0
2014,liner-sf-repositioning,MIN,fm3_5,Concrete-free,S,sat,350551.0,900.0,900.0
2014,liner-sf-repositioning,MIN,tp7_0,Concrete-free,S,sat,291387.0,900.0,900.0
2014,liner-sf-repositioning,MIN,tp7_10,Concrete-free,S,sat,809496.0,900.0,900.0
2014,liner-sf-repositioning,MIN,tp7_8,Concrete-free,S,sat,127030.0,900.0,900.0
2014,mario,MAX,mario_easy_5,Concrete-free,S,sat,385.0,900.0,900.0
2014,mario,MAX,mario_n_medium_3,Concrete-free,S,sat,473.0,900.0,900.0
2014,mario,MAX,mario_n_medium_5,Concrete-free,S,sat,205.0,900.0,900.0
2014,mario,MAX,mario_t_hard_2,Concrete-free,S,sat,357.0,900.0,900.0
2014,mario,MAX,mario_t_hard_5,Concrete-free,S,sat,455.0,900.0,900.0
2014,mqueens,MIN,n11,Concrete-free,UNK,,,,900.0
2014,mqueens,MIN,n12,Concrete-free,UNK,,,,900.0
2014,mqueens,MIN,n13,Concrete-free,UNK,,,,900.0
2014,mqueens,MIN,n20,Concrete-free,UNK,,,,900.0
2014,mqueens,MIN,n31,Concrete-free,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap1-6,Concrete-free,C,sat,,,140.055
2014,multi-knapsack,SAT,mknap2-1,Concrete-free,C,sat,,,547.087
2014,multi-knapsack,SAT,mknap2-10,Concrete-free,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap2-20,Concrete-free,C,sat,,,39.116
2014,multi-knapsack,SAT,mknap2-31,Concrete-free,UNK,,,,900.0
2014,openshop,MIN,gp10-4,Concrete-free,S,sat,7375.0,900.0,900.0
2014,openshop,MIN,j7per10-1,Concrete-free,S,sat,1023.0,900.0,900.0
2014,openshop,MIN,j8per0-2,Concrete-free,S,sat,1131.0,900.0,900.0
2014,openshop,MIN,tai20-4,Concrete-free,UNK,,,,900.0
2014,openshop,MIN,tai20-6,Concrete-free,UNK,,,,900.0
2014,rectangle-packing,SAT,rpp18_true,Concrete-free,C,sat,,,260.692
2014,rectangle-packing,SAT,rpp21_false,Concrete-free,C,sat,,,659.299
2014,rectangle-packing,SAT,rpp22_false,Concrete-free,C,sat,,,605.028
2014,rectangle-packing,SAT,rpp23_false,Concrete-free,C,sat,,,750.696
2014,rectangle-packing,SAT,rpp26_false,Concrete-free,UNK,,,,900.0
2014,road-cons,MIN,road_11,Concrete-free,C,sat,5020.0,100.444,100.444
2014,road-cons,MIN,road_14,Concrete-free,S,sat,16307.0,900.0,900.0
2014,road-cons,MIN,road_16,Concrete-free,S,sat,64023030.0,900.0,900.0
2014,road-cons,MIN,road_20,Concrete-free,S,sat,180002240.0,900.0,900.0
2014,road-cons,MIN,road_9,Concrete-free,C,sat,3206.0,14.431,14.431
2014,ship-schedule,MAX,3Ships,Concrete-free,C,sat,265650.0,16.327,16.327
2014,ship-schedule,MAX,6Ships,Concrete-free,S,sat,607220.0,900.0,900.0
2014,ship-schedule,MAX,7Ships,Concrete-free,S,sat,733710.0,900.0,900.0
2014,ship-schedule,MAX,8ShipsMixed,Concrete-free,S,sat,407850.0,900.0,900.0
2014,ship-schedule,MAX,8ShipsMixedUnconstr,Concrete-free,S,sat,389100.0,900.0,900.0
2014,smelt,MIN,smelt_11,Concrete-free,UNK,,,,900.0
2014,smelt,MIN,smelt_2,Concrete-free,UNK,,,,900.0
2014,smelt,MIN,smelt_3,Concrete-free,UNK,,,,900.0
2014,smelt,MIN,smelt_4,Concrete-free,UNK,,,,900.0
2014,smelt,MIN,smelt_5,Concrete-free,UNK,,,,900.0
2014,solbat,SAT,sb_13_13_5_5,Concrete-free,UNK,,,,900.0
2014,solbat,SAT,sb_13_13_6_5,Concrete-free,C,sat,,,132.456
2014,solbat,SAT,sb_15_15_6_1,Concrete-free,UNK,,,,900.0
2014,solbat,SAT,sb_15_15_7_1,Concrete-free,UNK,,,,900.0
2014,solbat,SAT,sb_15_15_7_6,Concrete-free,UNK,,,,900.0
2014,spot5,MIN,1502,Concrete-free,S,sat,28042.0,900.0,900.0
2014,spot5,MIN,29,Concrete-free,S,sat,8061.0,900.0,900.0
2014,spot5,MIN,412,Concrete-free,S,sat,38412.0,900.0,900.0
2014,spot5,MIN,42,Concrete-free,S,sat,171054.0,900.0,900.0
2014,spot5,MIN,5,Concrete-free,UNK,,,,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s2_fjsp-t15-j3-m3-a1_det,Concrete-free,C,sat,108.0,17.669,17.669
2014,stochastic-fjsp,MIN,fjsp-a1-s3_fjsp-t20-j4-m3-a1_det,Concrete-free,S,sat,229.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s4_fjsp-t8-j2-m3-a1_det,Concrete-free,C,sat,242.0,6.522,6.522
2014,stochastic-fjsp,MIN,fjsp-a1-s5_fjsp-t8-j2-m3-a1_det,Concrete-free,C,sat,328.0,7.752,7.752
2014,stochastic-fjsp,MIN,fjsp-a1-s6_fjsp-t8-j2-m3-a1_det,Concrete-free,C,sat,348.0,10.278,10.278
2014,stochastic-vrp,MIN,vrp-s2-v2-c7_vrp-v2-c7_det,Concrete-free,UNK,,,,900.0
2014,stochastic-vrp,MIN,vrp-s3-v2-c6_vrp-v2-c6_det,Concrete-free,S,sat,270.0,900.0,900.0
2014,stochastic-vrp,MIN,vrp-s3-v2-c7_vrp-v2-c7_det,Concrete-free,S,sat,328.0,900.0,900.0
2014,stochastic-vrp,MIN,vrp-s4-v2-c6_vrp-v2-c6_det,Concrete-free,UNK,,,,900.0
2014,stochastic-vrp,MIN,vrp-s5-v2-c8_vrp-v2-c8_det,Concrete-free,S,sat,621.0,900.0,900.0
2014,train,MIN,instance.1,Concrete-free,C,sat,6630.0,3.82,3.82
2014,train,MIN,instance.13,Concrete-free,S,sat,75880.0,900.0,900.0
2014,train,MIN,instance.14,Concrete-free,S,sat,78140.0,900.0,900.0
2014,train,MIN,instance.8,Concrete-free,S,sat,81070.0,900.0,900.0
2014,train,MIN,instance.9,Concrete-free,S,sat,81350.0,900.0,900.0
2014,traveling-tppv,MIN,circ14bnonbal,Concrete-free,S,sat,504.0,900.0,900.0
2014,traveling-tppv,MIN,circ20gnonbal,Concrete-free,UNK,,,,900.0
2014,traveling-tppv,MIN,circ8bbal,Concrete-free,INC,,,,900.0
2014,traveling-tppv,MIN,circ8cbal,Concrete-free,INC,,,,900.0
2014,traveling-tppv,MIN,circ8ebal,Concrete-free,INC,,,,900.0
2014,amaze,SAT,2012-03-09,Chuffed-fd,S,sat,,,0.026
2014,amaze,SAT,2012-04-27,Chuffed-fd,S,sat,,,0.256
2014,amaze,SAT,2012-05-31,Chuffed-fd,S,sat,,,0.089
2014,amaze,SAT,2012-06-15,Chuffed-fd,S,sat,,,0.253
2014,amaze,SAT,mod2012-06-22,Chuffed-fd,S,sat,,,11.837
2014,cyclic-rcpsp,MIN,easy_3,Chuffed-fd,C,sat,1920.0,2.907,2.907
2014,cyclic-rcpsp,MIN,easy_5,Chuffed-fd,C,sat,862.0,0.381,0.381
2014,cyclic-rcpsp,MIN,hard_2,Chuffed-fd,S,sat,8060.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_5,Chuffed-fd,C,sat,795.0,484.061,484.061
2014,cyclic-rcpsp,MIN,medium_2,Chuffed-fd,C,sat,516.0,3.03,3.03
2014,elitserien,MIN,handball11,Chuffed-fd,C,sat,3.0,244.442,244.442
2014,elitserien,MIN,handball12,Chuffed-fd,C,sat,1.0,234.909,234.909
2014,elitserien,MIN,handball13,Chuffed-fd,C,sat,5.0,504.971,504.971
2014,elitserien,MIN,handball14,Chuffed-fd,C,sat,2.0,186.605,186.605
2014,elitserien,MIN,handball19,Chuffed-fd,C,sat,3.0,295.592,295.592
2014,fillomino,SAT,5x5_1,Chuffed-fd,S,sat,,,0.53
2014,fillomino,SAT,5x5_6,Chuffed-fd,S,sat,,,0.065
2014,fillomino,SAT,6x6_0,Chuffed-fd,S,sat,,,59.127
2014,fillomino,SAT,6x6_5,Chuffed-fd,S,sat,,,61.54
2014,fillomino,SAT,7x7_0,Chuffed-fd,S,sat,,,461.333
2014,jp-encoding,MIN,data100,Chuffed-fd,S,sat,8640.0,900.0,900.0
2014,jp-encoding,MIN,data1000,Chuffed-fd,S,sat,42085.0,900.0,900.0
2014,jp-encoding,MIN,data1700,Chuffed-fd,S,sat,71217.0,900.0,900.0
2014,jp-encoding,MIN,data400,Chuffed-fd,S,sat,26066.0,900.0,900.0
2014,jp-encoding,MIN,data800,Chuffed-fd,S,sat,32144.0,900.0,900.0
2014,liner-sf-repositioning,MIN,fm3_11,Chuffed-fd,C,sat,91140.0,158.316,158.316
2014,liner-sf-repositioning,MIN,fm3_5,Chuffed-fd,C,sat,165922.0,589.5,589.5
2014,liner-sf-repositioning,MIN,tp7_0,Chuffed-fd,S,sat,166002.0,900.0,900.0
2014,liner-sf-repositioning,MIN,tp7_10,Chuffed-fd,UNK,,,,900.0
2014,liner-sf-repositioning,MIN,tp7_8,Chuffed-fd,S,sat,542987.0,900.0,900.0
2014,mario,MAX,mario_easy_5,Chuffed-fd,C,sat,445.0,0.648,0.648
2014,mario,MAX,mario_n_medium_3,Chuffed-fd,C,sat,943.0,44.72,44.72
2014,mario,MAX,mario_n_medium_5,Chuffed-fd,C,sat,771.0,162.012,162.012
2014,mario,MAX,mario_t_hard_2,Chuffed-fd,S,sat,0.0,900.0,900.0
2014,mario,MAX,mario_t_hard_5,Chuffed-fd,S,sat,0.0,900.0,900.0
2014,mqueens,MIN,n11,Chuffed-fd,C,sat,5.0,8.469,8.469
2014,mqueens,MIN,n12,Chuffed-fd,C,sat,7.0,84.475,84.475
2014,mqueens,MIN,n13,Chuffed-fd,C,sat,7.0,385.235,385.235
2014,mqueens,MIN,n20,Chuffed-fd,S,sat,13.0,900.0,900.0
2014,mqueens,MIN,n31,Chuffed-fd,S,sat,23.0,900.0,900.0
2014,multi-knapsack,SAT,mknap1-6,Chuffed-fd,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap2-1,Chuffed-fd,S,sat,,,72.857
2014,multi-knapsack,SAT,mknap2-10,Chuffed-fd,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap2-20,Chuffed-fd,S,sat,,,3.573
2014,multi-knapsack,SAT,mknap2-31,Chuffed-fd,UNK,,,,900.0
2014,openshop,MIN,gp10-4,Chuffed-fd,S,sat,1077.0,900.0,900.0
2014,openshop,MIN,j7per10-1,Chuffed-fd,S,sat,1019.0,900.0,900.0
2014,openshop,MIN,j8per0-2,Chuffed-fd,S,sat,1091.0,900.0,900.0
2014,openshop,MIN,tai20-4,Chuffed-fd,S,sat,1270.0,900.0,900.0
2014,openshop,MIN,tai20-6,Chuffed-fd,S,sat,1216.0,900.0,900.0
2014,rectangle-packing,SAT,rpp18_true,Chuffed-fd,S,sat,,,2.851
2014,rectangle-packing,SAT,rpp21_false,Chuffed-fd,S,sat,,,20.294
2014,rectangle-packing,SAT,rpp22_false,Chuffed-fd,S,sat,,,60.858
2014,rectangle-packing,SAT,rpp23_false,Chuffed-fd,S,sat,,,551.037
2014,rectangle-packing,SAT,rpp26_false,Chuffed-fd,UNK,,,,900.0
2014,road-cons,MIN,road_11,Chuffed-fd,S,sat,7462.0,900.0,900.0
2014,road-cons,MIN,road_14,Chuffed-fd,S,sat,17013748.0,900.0,900.0
2014,road-cons,MIN,road_16,Chuffed-fd,S,sat,12020139.0,900.0,900.0
2014,road-cons,MIN,road_20,Chuffed-fd,S,sat,141012479.0,900.0,900.0
2014,road-cons,MIN,road_9,Chuffed-fd,C,sat,3206.0,382.916,382.916
2014,ship-schedule,MAX,3Ships,Chuffed-fd,C,sat,265650.0,0.151,0.151
2014,ship-schedule,MAX,6Ships,Chuffed-fd,C,sat,607220.0,1.018,1.018
2014,ship-schedule,MAX,7Ships,Chuffed-fd,C,sat,736640.0,12.001,12.001
2014,ship-schedule,MAX,8ShipsMixed,Chuffed-fd,S,sat,395245.0,900.0,900.0
2014,ship-schedule,MAX,8ShipsMixedUnconstr,Chuffed-fd,S,sat,388200.0,900.0,900.0
2014,smelt,MIN,smelt_11,Chuffed-fd,S,sat,99336.0,900.0,900.0
2014,smelt,MIN,smelt_2,Chuffed-fd,C,sat,69.0,2.493,2.493
2014,smelt,MIN,smelt_3,Chuffed-fd,S,sat,6107.0,900.0,900.0
2014,smelt,MIN,smelt_4,Chuffed-fd,C,sat,1043.0,9.651,9.651
2014,smelt,MIN,smelt_5,Chuffed-fd,S,sat,4184.0,900.0,900.0
2014,solbat,SAT,sb_13_13_5_5,Chuffed-fd,C,unsat,,,7.797
2014,solbat,SAT,sb_13_13_6_5,Chuffed-fd,S,sat,,,0.468
2014,solbat,SAT,sb_15_15_6_1,Chuffed-fd,S,sat,,,30.123
2014,solbat,SAT,sb_15_15_7_1,Chuffed-fd,S,sat,,,38.208
2014,solbat,SAT,sb_15_15_7_6,Chuffed-fd,S,sat,,,2.463
2014,spot5,MIN,1502,Chuffed-fd,S,sat,82156.0,900.0,900.0
2014,spot5,MIN,29,Chuffed-fd,S,sat,16067.0,900.0,900.0
2014,spot5,MIN,412,Chuffed-fd,S,sat,42467.0,900.0,900.0
2014,spot5,MIN,42,Chuffed-fd,S,sat,202101.0,900.0,900.0
2014,spot5,MIN,5,Chuffed-fd,S,sat,337.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s2_fjsp-t15-j3-m3-a1_det,Chuffed-fd,C,sat,108.0,0.127,0.127
2014,stochastic-fjsp,MIN,fjsp-a1-s3_fjsp-t20-j4-m3-a1_det,Chuffed-fd,S,sat,452.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s4_fjsp-t8-j2-m3-a1_det,Chuffed-fd,C,sat,242.0,0.022,0.022
2014,stochastic-fjsp,MIN,fjsp-a1-s5_fjsp-t8-j2-m3-a1_det,Chuffed-fd,C,sat,328.0,0.028,0.028
2014,stochastic-fjsp,MIN,fjsp-a1-s6_fjsp-t8-j2-m3-a1_det,Chuffed-fd,C,sat,348.0,0.036,0.036
2014,stochastic-vrp,MIN,vrp-s2-v2-c7_vrp-v2-c7_det,Chuffed-fd,C,sat,160.0,2.617,2.617
2014,stochastic-vrp,MIN,vrp-s3-v2-c6_vrp-v2-c6_det,Chuffed-fd,C,sat,194.0,1.341,1.341
2014,stochastic-vrp,MIN,vrp-s3-v2-c7_vrp-v2-c7_det,Chuffed-fd,C,sat,230.0,8.926,8.926
2014,stochastic-vrp,MIN,vrp-s4-v2-c6_vrp-v2-c6_det,Chuffed-fd,C,sat,221.0,2.334,2.334
2014,stochastic-vrp,MIN,vrp-s5-v2-c8_vrp-v2-c8_det,Chuffed-fd,C,sat,330.0,266.449,266.449
2014,train,MIN,instance.1,Chuffed-fd,C,sat,6630.0,0.019,0.019
2014,train,MIN,instance.13,Chuffed-fd,S,sat,75060.0,900.0,900.0
2014,train,MIN,instance.14,Chuffed-fd,S,sat,77660.0,900.0,900.0
2014,train,MIN,instance.8,Chuffed-fd,S,sat,74870.0,900.0,900.0
2014,train,MIN,instance.9,Chuffed-fd,S,sat,77160.0,900.0,900.0
2014,traveling-tppv,MIN,circ14bnonbal,Chuffed-fd,S,sat,454.0,900.0,900.0
2014,traveling-tppv,MIN,circ20gnonbal,Chuffed-fd,S,sat,1372.0,900.0,900.0
2014,traveling-tppv,MIN,circ8bbal,Chuffed-fd,S,sat,80.0,900.0,900.0
2014,traveling-tppv,MIN,circ8cbal,Chuffed-fd,S,sat,78.0,900.0,900.0
2014,traveling-tppv,MIN,circ8ebal,Chuffed-fd,S,sat,78.0,900.0,900.0
2014,amaze,SAT,2012-03-09,Chuffed-free,S,sat,,,0.02
2014,amaze,SAT,2012-04-27,Chuffed-free,S,sat,,,0.073
2014,amaze,SAT,2012-05-31,Chuffed-free,S,sat,,,0.043
2014,amaze,SAT,2012-06-15,Chuffed-free,S,sat,,,0.195
2014,amaze,SAT,mod2012-06-22,Chuffed-free,S,sat,,,17.536
2014,cyclic-rcpsp,MIN,easy_3,Chuffed-free,C,sat,1920.0,1.311,1.311
2014,cyclic-rcpsp,MIN,easy_5,Chuffed-free,C,sat,862.0,0.588,0.588
2014,cyclic-rcpsp,MIN,hard_2,Chuffed-free,S,sat,8046.0,900.0,900.0
2014,cyclic-rcpsp,MIN,hard_5,Chuffed-free,S,sat,795.0,900.0,900.0
2014,cyclic-rcpsp,MIN,medium_2,Chuffed-free,C,sat,516.0,3.261,3.261
2014,elitserien,MIN,handball11,Chuffed-free,C,sat,3.0,135.439,135.439
2014,elitserien,MIN,handball12,Chuffed-free,C,sat,1.0,66.22,66.22
2014,elitserien,MIN,handball13,Chuffed-free,C,sat,5.0,90.304,90.304
2014,elitserien,MIN,handball14,Chuffed-free,C,sat,2.0,72.799,72.799
2014,elitserien,MIN,handball19,Chuffed-free,C,sat,3.0,90.049,90.049
2014,fillomino,SAT,5x5_1,Chuffed-free,S,sat,,,0.174
2014,fillomino,SAT,5x5_6,Chuffed-free,S,sat,,,0.065
2014,fillomino,SAT,6x6_0,Chuffed-free,S,sat,,,0.554
2014,fillomino,SAT,6x6_5,Chuffed-free,S,sat,,,0.725
2014,fillomino,SAT,7x7_0,Chuffed-free,S,sat,,,4.972
2014,jp-encoding,MIN,data100,Chuffed-free,S,sat,6849.0,900.0,900.0
2014,jp-encoding,MIN,data1000,Chuffed-free,S,sat,42085.0,900.0,900.0
2014,jp-encoding,MIN,data1700,Chuffed-free,S,sat,71217.0,900.0,900.0
2014,jp-encoding,MIN,data400,Chuffed-free,S,sat,26066.0,900.0,900.0
2014,jp-encoding,MIN,data800,Chuffed-free,S,sat,32145.0,900.0,900.0
2014,liner-sf-repositioning,MIN,fm3_11,Chuffed-free,C,sat,91140.0,32.237,32.237
2014,liner-sf-repositioning,MIN,fm3_5,Chuffed-free,C,sat,165922.0,212.766,212.766
2014,liner-sf-repositioning,MIN,tp7_0,Chuffed-free,C,sat,125988.0,788.784,788.784
2014,liner-sf-repositioning,MIN,tp7_10,Chuffed-free,UNK,,,,900.0
2014,liner-sf-repositioning,MIN,tp7_8,Chuffed-free,C,sat,118474.0,366.494,366.494
2014,mario,MAX,mario_easy_5,Chuffed-free,C,sat,445.0,0.117,0.117
2014,mario,MAX,mario_n_medium_3,Chuffed-free,C,sat,943.0,71.558,71.558
2014,mario,MAX,mario_n_medium_5,Chuffed-free,C,sat,771.0,231.001,231.001
2014,mario,MAX,mario_t_hard_2,Chuffed-free,S,sat,4723.0,900.0,900.0
2014,mario,MAX,mario_t_hard_5,Chuffed-free,C,sat,4482.0,95.932,95.932
2014,mqueens,MIN,n11,Chuffed-free,C,sat,5.0,24.789,24.789
2014,mqueens,MIN,n12,Chuffed-free,C,sat,7.0,336.422,336.422
2014,mqueens,MIN,n13,Chuffed-free,S,sat,7.0,900.0,900.0
2014,mqueens,MIN,n20,Chuffed-free,S,sat,14.0,900.0,900.0
2014,mqueens,MIN,n31,Chuffed-free,S,sat,23.0,900.0,900.0
2014,multi-knapsack,SAT,mknap1-6,Chuffed-free,S,sat,,,14.925
2014,multi-knapsack,SAT,mknap2-1,Chuffed-free,S,sat,,,0.558
2014,multi-knapsack,SAT,mknap2-10,Chuffed-free,UNK,,,,900.0
2014,multi-knapsack,SAT,mknap2-20,Chuffed-free,S,sat,,,0.204
2014,multi-knapsack,SAT,mknap2-31,Chuffed-free,S,sat,,,46.414
2014,openshop,MIN,gp10-4,Chuffed-free,C,sat,1077.0,2.013,2.013
2014,openshop,MIN,j7per10-1,Chuffed-free,C,sat,1000.0,6.126,6.126
2014,openshop,MIN,j8per0-2,Chuffed-free,C,sat,1052.0,111.13,111.13
2014,openshop,MIN,tai20-4,Chuffed-free,C,sat,1248.0,11.832,11.832
2014,openshop,MIN,tai20-6,Chuffed-free,C,sat,1204.0,5.654,5.654
2014,rectangle-packing,SAT,rpp18_true,Chuffed-free,S,sat,,,0.182
2014,rectangle-packing,SAT,rpp21_false,Chuffed-free,S,sat,,,0.246
2014,rectangle-packing,SAT,rpp22_false,Chuffed-free,S,sat,,,0.28
2014,rectangle-packing,SAT,rpp23_false,Chuffed-free,S,sat,,,0.354
2014,rectangle-packing,SAT,rpp26_false,Chuffed-free,S,sat,,,0.447
2014,road-cons,MIN,road_11,Chuffed-free,S,sat,5011447.0,900.0,900.0
2014,road-cons,MIN,road_14,Chuffed-free,S,sat,17013748.0,900.0,900.0
2014,road-cons,MIN,road_16,Chuffed-free,S,sat,19016585.0,900.0,900.0
2014,road-cons,MIN,road_20,Chuffed-free,S,sat,141012479.0,900.0,900.0
2014,road-cons,MIN,road_9,Chuffed-free,S,sat,5006885.0,900.0,900.0
2014,ship-schedule,MAX,3Ships,Chuffed-free,C,sat,265650.0,0.152,0.152
2014,ship-schedule,MAX,6Ships,Chuffed-free,C,sat,607220.0,0.558,0.558
2014,ship-schedule,MAX,7Ships,Chuffed-free,C,sat,736640.0,2.419,2.419
2014,ship-schedule,MAX,8ShipsMixed,Chuffed-free,C,sat,407850.0,0.844,0.844
2014,ship-schedule,MAX,8ShipsMixedUnconstr,Chuffed-free,C,sat,389100.0,0.547,0.547
2014,smelt,MIN,smelt_11,Chuffed-free,S,sat,101336.0,900.0,900.0
2014,smelt,MIN,smelt_2,Chuffed-free,C,sat,69.0,2.837,2.837
2014,smelt,MIN,smelt_3,Chuffed-free,C,sat,1117.0,429.892,429.892
2014,smelt,MIN,smelt_4,Chuffed-free,C,sat,1043.0,7.247,7.247
2014,smelt,MIN,smelt_5,Chuffed-free,C,sat,1168.0,459.616,459.616
2014,solbat,SAT,sb_13_13_5_5,Chuffed-free,C,unsat,,,4.288
2014,solbat,SAT,sb_13_13_6_5,Chuffed-free,S,sat,,,0.602
2014,solbat,SAT,sb_15_15_6_1,Chuffed-free,S,sat,,,27.651
2014,solbat,SAT,sb_15_15_7_1,Chuffed-free,S,sat,,,1.008
2014,solbat,SAT,sb_15_15_7_6,Chuffed-free,S,sat,,,1.515
2014,spot5,MIN,1502,Chuffed-free,S,sat,28042.0,900.0,900.0
2014,spot5,MIN,29,Chuffed-free,C,sat,8059.0,77.053,77.053
2014,spot5,MIN,412,Chuffed-free,S,sat,32407.0,900.0,900.0
2014,spot5,MIN,42,Chuffed-free,S,sat,168059.0,900.0,900.0
2014,spot5,MIN,5,Chuffed-free,S,sat,279.0,900.0,900.0
2014,stochastic-fjsp,MIN,fjsp-a1-s2_fjsp-t15-j3-m3-a1_det,Chuffed-free,C,sat,108.0,0.096,0.096
2014,stochastic-fjsp,MIN,fjsp-a1-s3_fjsp-t20-j4-m3-a1_det,Chuffed-free,C,sat,207.0,33.961,33.961
2014,stochastic-fjsp,MIN,fjsp-a1-s4_fjsp-t8-j2-m3-a1_det,Chuffed-free,C,sat,242.0,0.019,0.019
2014,stochastic-fjsp,MIN,fjsp-a1-s5_fjsp-t8-j2-m3-a1_det,Chuffed-free,C,sat,328.0,0.023,0.023
2014,stochastic-fjsp,MIN,fjsp-a1-s6_fjsp-t8-j2-m3-a1_det,Chuffed-free,C,sat,348.0,0.028,0.028
2014,stochastic-vrp,MIN,vrp-s2-v2-c7_vrp-v2-c7_det,Chuffed-free,C,sat,160.0,3.645,3.645
2014,stochastic-vrp,MIN,vrp-s3-v2-c6_vrp-v2-c6_det,Chuffed-free,C,sat,194.0,2.05,2.05
2014,stochastic-vrp,MIN,vrp-s3-v2-c7_vrp-v2-c7_det,Chuffed-free,C,sat,230.0,16.732,16.732
2014,stochastic-vrp,MIN,vrp-s4-v2-c6_vrp-v2-c6_det,Chuffed-free,C,sat,221.0,3.406,3.406
2014,stochastic-vrp,MIN,vrp-s5-v2-c8_vrp-v2-c8_det,Chuffed-free,C,sat,330.0,406.011,406.011
